age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y;ID
28;technician;single;secondary;no;1581;no;yes;cellular;7;jul;576;2;-1;0;nonexistent;no;281
31;services;single;secondary;no;8;no;no;cellular;7;jul;340;3;-1;0;nonexistent;no;282
47;housemaid;married;secondary;no;1152;no;no;telephone;7;jul;260;13;-1;0;nonexistent;no;283
30;technician;married;tertiary;no;101;yes;yes;cellular;7;jul;187;3;-1;0;nonexistent;no;284
29;blue-collar;single;secondary;no;218;no;no;cellular;7;jul;255;2;-1;0;nonexistent;no;285
51;blue-collar;married;primary;no;720;no;no;cellular;7;jul;160;5;-1;0;nonexistent;no;286
44;admin.;divorced;tertiary;no;0;yes;no;cellular;7;jul;96;3;-1;0;nonexistent;no;287
43;management;married;secondary;no;-213;no;yes;telephone;7;jul;543;2;-1;0;nonexistent;no;288
44;services;married;secondary;no;300;yes;no;cellular;7;jul;182;3;-1;0;nonexistent;no;289
41;admin.;married;secondary;no;-396;yes;no;cellular;7;jul;104;4;-1;0;nonexistent;no;290
59;blue-collar;divorced;primary;no;55;no;no;cellular;7;jul;13;20;-1;0;nonexistent;no;291
49;self-employed;single;secondary;no;766;yes;no;cellular;7;jul;150;4;-1;0;nonexistent;no;292
31;technician;single;secondary;no;9;no;no;cellular;7;jul;167;2;-1;0;nonexistent;no;293
50;entrepreneur;divorced;tertiary;no;223;no;no;cellular;7;jul;264;5;-1;0;nonexistent;no;294
33;entrepreneur;married;secondary;no;0;no;yes;cellular;7;jul;224;4;-1;0;nonexistent;no;295
58;blue-collar;married;primary;no;853;no;no;cellular;7;jul;317;3;-1;0;nonexistent;no;296
36;blue-collar;single;tertiary;no;1346;no;no;cellular;7;jul;74;7;-1;0;nonexistent;no;297
35;management;married;tertiary;no;122;no;no;cellular;7;jul;179;4;-1;0;nonexistent;no;298
30;admin.;single;secondary;no;52;no;yes;cellular;7;jul;422;1;-1;0;nonexistent;no;299
27;blue-collar;single;primary;no;1659;no;yes;cellular;7;jul;447;3;-1;0;nonexistent;no;300
35;management;married;tertiary;no;126;no;yes;cellular;7;jul;371;2;-1;0;nonexistent;no;301
53;blue-collar;married;secondary;no;143;yes;no;cellular;7;jul;122;5;-1;0;nonexistent;no;302
35;blue-collar;single;secondary;no;1688;yes;no;telephone;7;jul;41;4;-1;0;nonexistent;no;303
60;management;married;tertiary;yes;-108;no;yes;cellular;7;jul;79;2;-1;0;nonexistent;no;304
27;blue-collar;married;secondary;no;102;no;yes;cellular;7;jul;159;2;-1;0;nonexistent;no;305
54;self-employed;married;secondary;no;203;yes;no;telephone;7;jul;238;8;-1;0;nonexistent;no;306
48;self-employed;married;secondary;no;252;no;no;cellular;7;jul;261;5;-1;0;nonexistent;no;307
40;management;divorced;secondary;no;-626;yes;no;cellular;7;jul;140;4;-1;0;nonexistent;no;308
26;blue-collar;single;secondary;no;6;no;yes;telephone;7;jul;360;3;-1;0;nonexistent;no;309
38;technician;married;secondary;no;0;yes;yes;cellular;7;jul;500;5;-1;0;nonexistent;no;310
31;blue-collar;married;primary;no;76;no;yes;telephone;7;jul;146;4;-1;0;nonexistent;no;311
46;blue-collar;married;primary;no;14;no;no;cellular;7;jul;407;1;-1;0;nonexistent;no;312
27;management;single;tertiary;no;1117;yes;no;cellular;7;jul;416;4;-1;0;nonexistent;no;313
53;blue-collar;married;primary;no;1086;no;no;cellular;7;jul;112;5;-1;0;nonexistent;no;314
40;blue-collar;married;primary;yes;-23;no;yes;cellular;7;jul;756;3;-1;0;nonexistent;no;315
43;entrepreneur;married;secondary;no;128;yes;no;telephone;7;jul;122;2;-1;0;nonexistent;no;316
31;housemaid;married;primary;no;-367;yes;yes;telephone;7;jul;352;2;-1;0;nonexistent;no;317
28;self-employed;married;secondary;no;-228;yes;yes;cellular;7;jul;164;3;-1;0;nonexistent;no;318
43;blue-collar;married;primary;no;8;no;no;telephone;7;jul;245;5;-1;0;nonexistent;no;319
28;blue-collar;married;secondary;no;619;no;no;telephone;7;jul;327;2;-1;0;nonexistent;no;320
47;services;married;secondary;no;24;no;yes;cellular;7;jul;95;2;-1;0;nonexistent;no;321
43;entrepreneur;single;tertiary;no;42;no;no;cellular;7;jul;285;1;-1;0;nonexistent;no;322
57;technician;married;tertiary;no;-40;no;yes;cellular;7;jul;88;1;-1;0;nonexistent;no;323
58;retired;single;secondary;no;282;no;yes;cellular;7;jul;78;1;-1;0;nonexistent;no;324
25;blue-collar;married;secondary;no;267;no;no;cellular;7;jul;422;2;-1;0;nonexistent;no;325
31;blue-collar;single;secondary;no;726;no;no;cellular;7;jul;719;2;-1;0;nonexistent;yes;326
47;technician;married;primary;no;50;no;no;telephone;7;jul;167;3;-1;0;nonexistent;no;327
27;services;married;secondary;no;379;no;yes;cellular;7;jul;269;2;-1;0;nonexistent;no;328
45;entrepreneur;married;secondary;no;4688;no;no;cellular;7;jul;112;10;-1;0;nonexistent;no;329
31;management;married;tertiary;no;256;yes;no;cellular;7;jul;28;24;-1;0;nonexistent;no;330
33;technician;married;secondary;no;-805;no;no;cellular;7;jul;208;2;-1;0;nonexistent;no;331
31;blue-collar;single;secondary;no;-2;no;yes;cellular;7;jul;221;2;-1;0;nonexistent;no;332
32;services;single;secondary;no;473;yes;no;cellular;7;jul;624;5;-1;0;nonexistent;no;333
41;housemaid;married;primary;no;175;no;no;cellular;7;jul;252;1;-1;0;nonexistent;no;334
31;admin.;single;secondary;no;-407;no;yes;cellular;7;jul;230;1;-1;0;nonexistent;no;335
30;services;single;secondary;no;148;no;yes;cellular;7;jul;482;3;-1;0;nonexistent;no;336
44;blue-collar;single;primary;no;-24;no;no;telephone;7;jul;564;1;-1;0;nonexistent;no;337
28;student;single;secondary;no;305;no;no;cellular;7;jul;625;1;-1;0;nonexistent;no;338
31;entrepreneur;divorced;tertiary;no;2;no;yes;cellular;7;jul;53;1;-1;0;nonexistent;no;339
36;blue-collar;married;secondary;no;-308;yes;no;cellular;7;jul;279;11;-1;0;nonexistent;no;340
25;technician;single;secondary;no;-55;yes;yes;cellular;7;jul;242;1;-1;0;nonexistent;no;341
27;blue-collar;married;primary;no;52;no;yes;cellular;7;jul;185;1;-1;0;nonexistent;no;342
60;management;married;tertiary;no;1573;no;no;telephone;7;jul;79;15;-1;0;nonexistent;no;343
49;blue-collar;married;primary;no;4140;no;no;cellular;7;jul;205;4;-1;0;nonexistent;no;344
25;blue-collar;single;secondary;no;495;no;no;cellular;7;jul;131;3;-1;0;nonexistent;no;345
46;management;married;tertiary;no;74;yes;no;cellular;7;jul;15;11;-1;0;nonexistent;no;346
50;technician;married;tertiary;no;92;no;yes;cellular;7;jul;192;1;-1;0;nonexistent;no;347
50;blue-collar;divorced;primary;no;5;no;no;cellular;7;jul;118;1;-1;0;nonexistent;no;348
33;admin.;married;tertiary;no;568;no;no;cellular;7;jul;219;1;-1;0;nonexistent;no;349
42;management;married;secondary;no;4314;no;no;cellular;7;jul;214;1;-1;0;nonexistent;no;350
30;admin.;single;secondary;no;312;no;no;cellular;8;jul;188;1;-1;0;nonexistent;no;351
42;technician;single;tertiary;no;24;no;no;cellular;8;jul;262;1;-1;0;nonexistent;no;352
28;admin.;married;secondary;no;54;no;yes;cellular;8;jul;226;1;-1;0;nonexistent;no;353
34;entrepreneur;married;tertiary;no;412;yes;yes;cellular;8;jul;164;1;-1;0;nonexistent;no;354
33;management;married;tertiary;no;-139;no;no;cellular;8;jul;290;1;-1;0;nonexistent;no;355
26;entrepreneur;married;secondary;no;-306;no;yes;cellular;8;jul;342;1;-1;0;nonexistent;no;356
29;admin.;single;secondary;no;210;no;yes;cellular;8;jul;140;1;-1;0;nonexistent;no;357
28;admin.;single;secondary;no;551;no;yes;cellular;8;jul;161;1;-1;0;nonexistent;no;358
32;technician;divorced;tertiary;no;31;no;yes;cellular;8;jul;259;1;-1;0;nonexistent;no;359
45;services;married;secondary;no;0;no;yes;cellular;8;jul;47;7;-1;0;nonexistent;no;360
59;retired;married;secondary;no;184;no;no;cellular;8;jul;163;1;-1;0;nonexistent;no;361
46;unemployed;married;secondary;no;562;no;no;cellular;8;jul;491;1;-1;0;nonexistent;no;362
32;management;married;tertiary;no;2102;yes;no;cellular;8;jul;220;1;-1;0;nonexistent;no;363
44;management;divorced;tertiary;no;193;no;yes;cellular;8;jul;104;2;-1;0;nonexistent;no;364
26;blue-collar;single;secondary;no;5;no;no;telephone;8;jul;54;3;-1;0;nonexistent;no;365
53;management;married;secondary;no;66;no;yes;telephone;8;jul;141;1;-1;0;nonexistent;no;366
46;blue-collar;married;primary;no;-169;yes;yes;cellular;8;jul;109;1;-1;0;nonexistent;no;367
35;entrepreneur;married;primary;no;2643;no;yes;cellular;8;jul;259;1;-1;0;nonexistent;no;368
56;blue-collar;divorced;primary;no;12;no;no;cellular;8;jul;226;1;-1;0;nonexistent;no;369
60;management;married;primary;no;75;no;yes;cellular;8;jul;183;1;-1;0;nonexistent;no;370
36;technician;married;secondary;no;-257;no;no;cellular;8;jul;24;26;-1;0;nonexistent;no;371
29;blue-collar;single;primary;no;170;yes;no;cellular;8;jul;216;1;-1;0;nonexistent;no;372
60;technician;divorced;primary;no;-85;no;yes;telephone;8;jul;58;2;-1;0;nonexistent;no;373
55;management;married;tertiary;no;979;no;yes;cellular;8;jul;123;1;-1;0;nonexistent;no;374
27;management;single;tertiary;no;136;no;yes;cellular;8;jul;146;1;-1;0;nonexistent;no;375
33;technician;married;tertiary;no;-258;no;no;cellular;8;jul;362;1;-1;0;nonexistent;no;376
33;management;single;tertiary;no;99;no;no;cellular;8;jul;159;1;-1;0;nonexistent;no;377
55;retired;married;primary;no;150;no;no;cellular;8;jul;124;1;-1;0;nonexistent;no;378
28;blue-collar;single;secondary;no;476;no;no;cellular;8;jul;306;1;-1;0;nonexistent;no;379
28;self-employed;single;tertiary;no;226;no;yes;cellular;8;jul;191;1;-1;0;nonexistent;no;380
26;admin.;single;secondary;no;-378;no;yes;cellular;8;jul;165;1;-1;0;nonexistent;no;381
31;management;single;tertiary;no;296;no;yes;cellular;8;jul;509;4;-1;0;nonexistent;yes;382
39;admin.;single;secondary;no;1661;no;yes;cellular;8;jul;431;1;-1;0;nonexistent;no;383
26;management;single;tertiary;no;122;no;yes;cellular;8;jul;160;1;-1;0;nonexistent;no;384
27;services;married;primary;no;-90;no;yes;cellular;8;jul;175;1;-1;0;nonexistent;no;385
42;blue-collar;single;primary;no;1322;yes;yes;cellular;8;jul;178;1;-1;0;nonexistent;no;386
42;management;divorced;secondary;no;-272;no;no;cellular;8;jul;186;1;-1;0;nonexistent;no;387
34;technician;divorced;secondary;no;-133;yes;no;cellular;8;jul;395;1;-1;0;nonexistent;no;388
32;technician;married;secondary;no;2;yes;yes;cellular;8;jul;143;1;-1;0;nonexistent;no;389
35;self-employed;married;tertiary;no;0;no;no;cellular;8;jul;201;1;-1;0;nonexistent;no;390
33;entrepreneur;married;secondary;no;-627;yes;yes;cellular;8;jul;740;1;-1;0;nonexistent;yes;391
52;entrepreneur;married;tertiary;yes;-468;no;no;cellular;8;jul;534;1;-1;0;nonexistent;yes;392
30;blue-collar;divorced;secondary;no;0;no;yes;cellular;8;jul;320;1;-1;0;nonexistent;no;393
25;management;single;tertiary;no;1098;yes;yes;cellular;8;jul;425;1;-1;0;nonexistent;no;394
34;self-employed;married;tertiary;no;191;no;no;cellular;8;jul;59;1;-1;0;nonexistent;no;395
45;blue-collar;married;secondary;yes;-605;yes;no;telephone;8;jul;208;5;-1;0;nonexistent;no;396
27;admin.;single;secondary;no;-400;no;yes;cellular;8;jul;290;1;-1;0;nonexistent;no;397
36;admin.;married;secondary;no;68;no;yes;cellular;8;jul;85;4;-1;0;nonexistent;no;398
51;admin.;married;secondary;no;38;no;yes;cellular;8;jul;31;3;-1;0;nonexistent;no;399
26;technician;single;tertiary;no;291;no;yes;cellular;8;jul;393;1;-1;0;nonexistent;no;400
32;management;married;tertiary;yes;2;no;no;cellular;8;jul;82;1;-1;0;nonexistent;no;401
58;retired;divorced;tertiary;no;264;yes;yes;cellular;8;jul;523;3;-1;0;nonexistent;no;402
57;retired;married;tertiary;no;1029;no;yes;cellular;8;jul;203;1;-1;0;nonexistent;no;403
56;retired;married;tertiary;no;87;no;no;cellular;8;jul;136;2;-1;0;nonexistent;no;404
58;blue-collar;married;secondary;no;1457;yes;no;cellular;8;jul;144;4;-1;0;nonexistent;no;405
25;blue-collar;single;secondary;yes;-220;no;no;cellular;8;jul;152;1;-1;0;nonexistent;no;406
34;housemaid;married;secondary;no;-97;yes;yes;cellular;8;jul;119;2;-1;0;nonexistent;no;407
27;technician;single;secondary;yes;0;no;yes;cellular;8;jul;732;1;-1;0;nonexistent;yes;408
29;services;single;secondary;no;1274;no;no;cellular;8;jul;136;1;-1;0;nonexistent;no;409
36;management;married;tertiary;no;128;no;no;cellular;8;jul;733;1;-1;0;nonexistent;no;410
46;management;single;tertiary;no;3;no;no;cellular;8;jul;85;1;-1;0;nonexistent;no;411
32;blue-collar;married;primary;no;642;no;yes;cellular;8;jul;524;1;-1;0;nonexistent;no;412
55;blue-collar;married;primary;no;137;no;no;telephone;8;jul;377;1;-1;0;nonexistent;no;413
28;unemployed;married;secondary;no;455;no;no;cellular;8;jul;286;1;-1;0;nonexistent;no;414
26;admin.;single;secondary;no;-35;no;yes;cellular;8;jul;304;1;-1;0;nonexistent;no;415
39;services;single;secondary;no;230;no;yes;cellular;8;jul;106;1;-1;0;nonexistent;no;416
55;management;married;secondary;no;51;no;no;cellular;8;jul;102;1;-1;0;nonexistent;no;417
33;entrepreneur;married;secondary;yes;-54;no;yes;cellular;8;jul;42;1;-1;0;nonexistent;no;418
29;housemaid;married;primary;no;7;no;yes;cellular;8;jul;240;1;-1;0;nonexistent;no;419
45;technician;divorced;secondary;no;12389;no;yes;cellular;8;jul;711;1;-1;0;nonexistent;no;420
25;services;single;secondary;no;2;no;no;cellular;8;jul;288;1;-1;0;nonexistent;no;421
55;entrepreneur;married;tertiary;no;22;no;yes;cellular;8;jul;215;1;-1;0;nonexistent;no;422
32;blue-collar;single;secondary;no;-197;no;yes;cellular;8;jul;99;1;-1;0;nonexistent;no;423
25;admin.;single;secondary;no;0;no;yes;cellular;8;jul;238;3;-1;0;nonexistent;no;424
28;admin.;single;secondary;no;144;no;yes;cellular;8;jul;136;1;-1;0;nonexistent;no;425
34;blue-collar;married;primary;no;-480;yes;yes;cellular;8;jul;225;1;-1;0;nonexistent;no;426
26;management;single;tertiary;no;350;no;no;cellular;8;jul;367;1;-1;0;nonexistent;no;427
56;blue-collar;married;primary;no;175;no;yes;cellular;8;jul;188;1;-1;0;nonexistent;no;428
26;self-employed;single;secondary;no;551;no;no;cellular;8;jul;531;1;-1;0;nonexistent;yes;429
33;admin.;single;tertiary;no;621;no;no;cellular;8;jul;217;1;-1;0;nonexistent;no;430
55;retired;married;tertiary;no;197;no;yes;cellular;8;jul;256;1;-1;0;nonexistent;no;431
25;technician;single;secondary;no;0;no;yes;cellular;8;jul;634;1;-1;0;nonexistent;yes;432
38;admin.;married;secondary;no;-14;no;yes;cellular;8;jul;124;1;-1;0;nonexistent;no;433
27;services;single;secondary;no;87;no;no;cellular;8;jul;260;1;-1;0;nonexistent;no;434
25;blue-collar;married;secondary;no;101;no;yes;cellular;8;jul;460;3;-1;0;nonexistent;yes;435
42;blue-collar;married;primary;no;1556;no;yes;cellular;8;jul;113;1;-1;0;nonexistent;no;436
40;services;married;primary;no;-45;no;yes;cellular;8;jul;166;1;-1;0;nonexistent;no;437
30;technician;married;secondary;no;139;no;yes;cellular;8;jul;1046;2;-1;0;nonexistent;no;438
26;services;single;secondary;no;-90;no;yes;cellular;8;jul;240;1;-1;0;nonexistent;no;439
59;retired;divorced;primary;no;830;no;yes;cellular;8;jul;116;1;-1;0;nonexistent;no;440
48;management;single;secondary;no;1106;no;yes;cellular;8;jul;265;1;-1;0;nonexistent;no;441
59;services;divorced;secondary;no;136;no;yes;telephone;8;jul;176;1;-1;0;nonexistent;no;442
34;admin.;single;tertiary;no;-199;no;yes;cellular;8;jul;130;1;-1;0;nonexistent;no;443
53;technician;divorced;primary;no;-834;yes;yes;cellular;8;jul;130;1;-1;0;nonexistent;no;444
42;unemployed;married;secondary;no;-283;no;yes;cellular;8;jul;96;2;-1;0;nonexistent;no;445
25;technician;single;secondary;no;218;no;yes;cellular;8;jul;272;1;-1;0;nonexistent;no;446
25;management;single;secondary;no;1923;no;yes;cellular;8;jul;71;1;-1;0;nonexistent;no;447
41;admin.;single;secondary;no;26;no;no;cellular;8;jul;428;1;-1;0;nonexistent;no;448
45;services;single;secondary;no;-688;no;yes;cellular;8;jul;106;1;-1;0;nonexistent;no;449
29;blue-collar;married;primary;no;50;no;no;cellular;8;jul;185;2;-1;0;nonexistent;no;450
51;technician;married;secondary;no;564;no;yes;cellular;8;jul;187;2;-1;0;nonexistent;no;451
26;management;single;tertiary;no;33;no;yes;cellular;8;jul;253;1;-1;0;nonexistent;no;452
39;services;married;secondary;no;87;no;no;cellular;8;jul;114;1;-1;0;nonexistent;no;453
25;self-employed;single;tertiary;no;-44;no;yes;cellular;8;jul;201;1;-1;0;nonexistent;no;454
29;management;married;tertiary;no;0;no;yes;cellular;8;jul;574;2;-1;0;nonexistent;no;455
39;technician;married;secondary;no;130;no;no;cellular;8;jul;202;2;-1;0;nonexistent;no;456
27;management;single;tertiary;yes;0;no;yes;cellular;8;jul;46;1;-1;0;nonexistent;no;457
28;housemaid;married;secondary;no;1294;yes;no;cellular;8;jul;401;2;-1;0;nonexistent;no;458
38;admin.;married;secondary;no;338;no;yes;cellular;8;jul;191;1;-1;0;nonexistent;no;459
60;retired;married;primary;no;280;no;no;telephone;8;jul;291;1;-1;0;nonexistent;no;460
26;services;single;secondary;yes;74;no;no;cellular;8;jul;362;1;-1;0;nonexistent;no;461
42;unemployed;divorced;secondary;no;2699;no;no;cellular;8;jul;92;2;-1;0;nonexistent;no;462
51;management;married;tertiary;no;3604;no;yes;telephone;8;jul;287;1;-1;0;nonexistent;no;463
30;blue-collar;married;secondary;no;1177;no;yes;cellular;8;jul;220;2;-1;0;nonexistent;no;464
25;technician;single;secondary;no;102;no;yes;cellular;8;jul;574;2;-1;0;nonexistent;yes;465
42;admin.;married;secondary;no;-150;no;yes;cellular;8;jul;249;3;-1;0;nonexistent;no;466
28;blue-collar;married;secondary;no;2322;no;no;cellular;8;jul;82;4;-1;0;nonexistent;no;467
33;admin.;single;secondary;no;1248;no;no;cellular;8;jul;359;1;-1;0;nonexistent;no;468
54;management;married;tertiary;no;3;no;yes;cellular;8;jul;443;1;-1;0;nonexistent;no;469
42;management;married;tertiary;no;478;no;yes;cellular;8;jul;165;1;-1;0;nonexistent;no;470
44;technician;divorced;secondary;no;26;no;no;telephone;8;jul;190;1;-1;0;nonexistent;no;471
31;blue-collar;married;primary;no;229;no;no;telephone;8;jul;186;2;-1;0;nonexistent;no;472
56;entrepreneur;married;tertiary;no;51439;no;yes;cellular;8;jul;325;1;-1;0;nonexistent;no;473
28;services;married;secondary;no;510;yes;yes;cellular;8;jul;1767;2;-1;0;nonexistent;yes;474
32;entrepreneur;divorced;secondary;no;252;no;yes;cellular;8;jul;145;2;-1;0;nonexistent;no;475
55;blue-collar;married;secondary;yes;67;no;no;cellular;8;jul;267;2;-1;0;nonexistent;no;476
31;self-employed;married;secondary;no;731;no;yes;cellular;8;jul;188;1;-1;0;nonexistent;no;477
35;admin.;divorced;secondary;no;148;no;yes;cellular;8;jul;199;1;-1;0;nonexistent;no;478
26;technician;single;secondary;no;68;no;yes;cellular;8;jul;141;3;-1;0;nonexistent;no;479
40;blue-collar;married;primary;no;143;no;yes;cellular;8;jul;167;2;-1;0;nonexistent;no;480
33;blue-collar;married;tertiary;no;870;no;yes;cellular;8;jul;545;3;-1;0;nonexistent;no;481
25;blue-collar;married;secondary;no;4280;no;yes;cellular;8;jul;148;2;-1;0;nonexistent;no;482
28;blue-collar;single;secondary;no;517;no;yes;cellular;8;jul;681;1;-1;0;nonexistent;yes;483
41;admin.;married;secondary;no;120;no;yes;cellular;8;jul;489;1;-1;0;nonexistent;no;484
37;blue-collar;married;primary;no;33;no;yes;cellular;8;jul;483;2;-1;0;nonexistent;no;485
59;blue-collar;married;primary;no;3540;no;no;cellular;8;jul;165;1;-1;0;nonexistent;no;486
57;admin.;married;secondary;no;2137;no;no;telephone;8;jul;132;7;-1;0;nonexistent;no;487
54;management;married;tertiary;no;-547;no;no;cellular;8;jul;156;1;-1;0;nonexistent;no;488
50;technician;married;primary;no;-315;no;yes;cellular;8;jul;173;1;-1;0;nonexistent;no;489
52;technician;married;secondary;no;786;no;no;cellular;8;jul;310;1;-1;0;nonexistent;no;490
59;blue-collar;divorced;primary;no;1;no;yes;cellular;8;jul;214;1;-1;0;nonexistent;no;491
33;entrepreneur;divorced;tertiary;no;37;no;yes;cellular;8;jul;1082;1;-1;0;nonexistent;yes;492
53;services;divorced;primary;no;0;no;yes;cellular;8;jul;206;1;-1;0;nonexistent;no;493
26;management;single;tertiary;no;8303;no;no;cellular;8;jul;143;2;-1;0;nonexistent;no;494
45;management;divorced;tertiary;no;854;no;yes;cellular;8;jul;730;1;-1;0;nonexistent;yes;495
56;admin.;single;secondary;no;-273;no;no;cellular;8;jul;119;2;-1;0;nonexistent;no;496
41;blue-collar;married;primary;no;-692;yes;no;cellular;8;jul;125;2;-1;0;nonexistent;no;497
